140  x  141
┌─────────┬──────┬──────┬─────────┬────────┬────────┐
│ (index) │  id  │ line │ foundAt │ length │ number │
      "id": 611,
      "line": 71,
      "foundAt": 128,
      "length": 2,
      "number": 61,
      "foundGearAt": "72,130",
      "valid": true
    },
    {
      "id": 621,
      "line": 72,
      "foundAt": 131,
      "length": 3,
      "number": 892,
      "foundGearAt": "72,130",
      "valid": true
    }
  ],
  [
    {
      "id": 614,
      "line": 72,
      "foundAt": 6,
      "length": 3,
      "number": 939,
      "foundGearAt": "73,9",
      "valid": true
    },
    {
      "id": 615,
      "line": 72,
      "foundAt": 10,
      "length": 3,
      "number": 639,
      "foundGearAt": "73,9",
      "valid": true
    }
  ],
  [
    {
      "id": 620,
      "line": 72,
      "foundAt": 109,
      "length": 3,
      "number": 645,
      "foundGearAt": "73,112",
      "valid": true
    },
    {
      "id": 637,
      "line": 74,
      "foundAt": 111,
      "length": 3,
      "number": 665,
      "foundGearAt": "73,112",
      "valid": true
    }
  ],
  [
    {
      "id": 622,
      "line": 73,
      "foundAt": 21,
      "length": 3,
      "number": 338,
      "foundGearAt": "73,20",
      "valid": true
    },
    {
      "id": 630,
      "line": 74,
      "foundAt": 17,
      "length": 3,
      "number": 986,
      "foundGearAt": "73,20",
      "valid": true
    }
  ],
  [
    {
      "id": 624,
      "line": 73,
      "foundAt": 78,
      "length": 3,
      "number": 113,
      "foundGearAt": "74,78",
      "valid": true
    },
    {
      "id": 641,
      "line": 75,
      "foundAt": 75,
      "length": 3,
      "number": 849,
      "foundGearAt": "74,78",
      "valid": true
    }
  ],
  [
    {
      "id": 631,
      "line": 74,
      "foundAt": 31,
      "length": 3,
      "number": 927,
      "foundGearAt": "75,31",
      "valid": true
    },
    {
      "id": 647,
      "line": 76,
      "foundAt": 29,
      "length": 3,
      "number": 993,
      "foundGearAt": "75,31",
      "valid": true
    }
  ],
  [
    {
      "id": 634,
      "line": 74,
      "foundAt": 71,
      "length": 3,
      "number": 182,
      "foundGearAt": "75,71",
      "valid": true
    },
    {
      "id": 648,
      "line": 76,
      "foundAt": 71,
      "length": 3,
      "number": 365,
      "foundGearAt": "75,71",
      "valid": true
    }
  ],
  [
    {
      "id": 635,
      "line": 74,
      "foundAt": 91,
      "length": 3,
      "number": 870,
      "foundGearAt": "75,94",
      "valid": true
    },
    {
      "id": 642,
      "line": 75,
      "foundAt": 95,
      "length": 3,
      "number": 295,
      "foundGearAt": "75,94",
      "valid": true
    }
  ],
  [
    {
      "id": 643,
      "line": 75,
      "foundAt": 107,
      "length": 3,
      "number": 420,
      "foundGearAt": "76,106",
      "valid": true
    },
    {
      "id": 658,
      "line": 77,
      "foundAt": 104,
      "length": 3,
      "number": 181,
      "foundGearAt": "76,106",
      "valid": true
    }
  ],
  [
    {
      "id": 644,
      "line": 75,
      "foundAt": 124,
      "length": 3,
      "number": 441,
      "foundGearAt": "76,123",
      "valid": true
    },
    {
      "id": 651,
      "line": 76,
      "foundAt": 120,
      "length": 3,
      "number": 414,
      "foundGearAt": "76,123",
      "valid": true
    }
  ],
  [
    {
      "id": 646,
      "line": 76,
      "foundAt": 23,
      "length": 3,
      "number": 124,
      "foundGearAt": "77,22",
      "valid": true
    },
    {
      "id": 659,
      "line": 78,
      "foundAt": 21,
      "length": 3,
      "number": 859,
      "foundGearAt": "77,22",
      "valid": true
    }
  ],
  [
    {
      "id": 652,
      "line": 76,
      "foundAt": 135,
      "length": 3,
      "number": 360,
      "foundGearAt": "77,136",
      "valid": true
    },
    {
      "id": 668,
      "line": 78,
      "foundAt": 136,
      "length": 2,
      "number": 49,
      "foundGearAt": "77,136",
      "valid": true
    }
  ],
  [
    {
      "id": 656,
      "line": 77,
      "foundAt": 51,
      "length": 3,
      "number": 960,
      "foundGearAt": "76,54",
      "valid": true
    },
    {
      "id": 657,
      "line": 77,
      "foundAt": 55,
      "length": 3,
      "number": 967,
      "foundGearAt": "76,54",
      "valid": true
    }
  ],
  [
    {
      "id": 661,
      "line": 78,
      "foundAt": 75,
      "length": 3,
      "number": 912,
      "foundGearAt": "79,75",
      "valid": true
    },
    {
      "id": 679,
      "line": 80,
      "foundAt": 73,
      "length": 3,
      "number": 791,
      "foundGearAt": "79,75",
      "valid": true
    }
  ],
  [
    {
      "id": 662,
      "line": 78,
      "foundAt": 89,
      "length": 3,
      "number": 330,
      "foundGearAt": "79,90",
      "valid": true
    },
    {
      "id": 680,
      "line": 80,
      "foundAt": 90,
      "length": 3,
      "number": 203,
      "foundGearAt": "79,90",
      "valid": true
    }
  ],
  [
    {
      "id": 666,
      "line": 78,
      "foundAt": 127,
      "length": 3,
      "number": 213,
      "foundGearAt": "78,130",
      "valid": true
    },
    {
      "id": 667,
      "line": 78,
      "foundAt": 131,
      "length": 3,
      "number": 583,
      "foundGearAt": "78,130",
      "valid": true
    }
  ],
  [
    {
      "id": 669,
      "line": 79,
      "foundAt": 29,
      "length": 3,
      "number": 421,
      "foundGearAt": "80,30",
      "valid": true
    },
    {
      "id": 687,
      "line": 81,
      "foundAt": 28,
      "length": 2,
      "number": 94,
      "foundGearAt": "80,30",
      "valid": true
    }
  ],
  [
    {
      "id": 670,
      "line": 79,
      "foundAt": 34,
      "length": 3,
      "number": 340,
      "foundGearAt": "79,37",
      "valid": true
    },
    {
      "id": 671,
      "line": 79,
      "foundAt": 38,
      "length": 3,
      "number": 196,
      "foundGearAt": "79,37",
      "valid": true
    }
  ],
  [
    {
      "id": 673,
      "line": 79,
      "foundAt": 55,
      "length": 3,
      "number": 409,
      "foundGearAt": "80,58",
      "valid": true
    },
    {
      "id": 691,
      "line": 81,
      "foundAt": 58,
      "length": 3,
      "number": 722,
      "foundGearAt": "80,58",
      "valid": true
    }
  ],
  [
    {
      "id": 693,
      "line": 81,
      "foundAt": 117,
      "length": 3,
      "number": 700,
      "foundGearAt": "82,116",
      "valid": true
    },
    {
      "id": 709,
      "line": 83,
      "foundAt": 117,
      "length": 3,
      "number": 319,
      "foundGearAt": "82,116",
      "valid": true
    }
  ],
  [
    {
      "id": 701,
      "line": 82,
      "foundAt": 96,
      "length": 3,
      "number": 329,
      "foundGearAt": "83,97",
      "valid": true
    },
    {
      "id": 716,
      "line": 84,
      "foundAt": 98,
      "length": 3,
      "number": 553,
      "foundGearAt": "83,97",
      "valid": true
    }
  ],
  [
    {
      "id": 704,
      "line": 83,
      "foundAt": 22,
      "length": 3,
      "number": 148,
      "foundGearAt": "84,23",
      "valid": true
    },
    {
      "id": 722,
      "line": 85,
      "foundAt": 20,
      "length": 3,
      "number": 455,
      "foundGearAt": "84,23",
      "valid": true
    }
  ],
  [
    {
      "id": 710,
      "line": 83,
      "foundAt": 127,
      "length": 3,
      "number": 763,
      "foundGearAt": "84,130",
      "valid": true
    },
    {
      "id": 728,
      "line": 85,
      "foundAt": 131,
      "length": 3,
      "number": 843,
      "foundGearAt": "84,130",
      "valid": true
    }
  ],
  [
    {
      "id": 712,
      "line": 84,
      "foundAt": 66,
      "length": 3,
      "number": 709,
      "foundGearAt": "85,65",
      "valid": true
    },
    {
      "id": 736,
      "line": 86,
      "foundAt": 65,
      "length": 3,
      "number": 982,
      "foundGearAt": "85,65",
      "valid": true
    }
  ],
  [
    {
      "id": 713,
      "line": 84,
      "foundAt": 72,
      "length": 3,
      "number": 371,
      "foundGearAt": "85,72",
      "valid": true
    },
    {
      "id": 737,
      "line": 86,
      "foundAt": 71,
      "length": 3,
      "number": 149,
      "foundGearAt": "85,72",
      "valid": true
    }
  ],
  [
    {
      "id": 721,
      "line": 85,
      "foundAt": 14,
      "length": 3,
      "number": 347,
      "foundGearAt": "86,16",
      "valid": true
    },
    {
      "id": 743,
      "line": 87,
      "foundAt": 13,
      "length": 3,
      "number": 950,
      "foundGearAt": "86,16",
      "valid": true
    }
  ],
  [
    {
      "id": 730,
      "line": 86,
      "foundAt": 6,
      "length": 3,
      "number": 519,
      "foundGearAt": "87,5",
      "valid": true
    },
    {
      "id": 749,
      "line": 88,
      "foundAt": 5,
      "length": 2,
      "number": 25,
      "foundGearAt": "87,5",
      "valid": true
    }
  ],
  [
    {
      "id": 731,
      "line": 86,
      "foundAt": 26,
      "length": 3,
      "number": 401,
      "foundGearAt": "87,27",
      "valid": true
    },
    {
      "id": 750,
      "line": 88,
      "foundAt": 27,
      "length": 2,
      "number": 60,
      "foundGearAt": "87,27",
      "valid": true
    }
  ],
  [
    {
      "id": 739,
      "line": 86,
      "foundAt": 90,
      "length": 2,
      "number": 81,
      "foundGearAt": "87,92",
      "valid": true
    },
    {
      "id": 753,
      "line": 88,
      "foundAt": 90,
      "length": 3,
      "number": 103,
      "foundGearAt": "87,92",
      "valid": true
    }
  ],
  [
    {
      "id": 742,
      "line": 86,
      "foundAt": 118,
      "length": 3,
      "number": 819,
      "foundGearAt": "87,117",
      "valid": true
    },
    {
      "id": 747,
      "line": 87,
      "foundAt": 114,
      "length": 3,
      "number": 681,
      "foundGearAt": "87,117",
      "valid": true
    }
  ],
  [
    {
      "id": 746,
      "line": 87,
      "foundAt": 97,
      "length": 3,
      "number": 538,
      "foundGearAt": "88,99",
      "valid": true
    },
    {
      "id": 762,
      "line": 89,
      "foundAt": 99,
      "length": 3,
      "number": 465,
      "foundGearAt": "88,99",
      "valid": true
    }
  ],
  [
    {
      "id": 751,
      "line": 88,
      "foundAt": 64,
      "length": 3,
      "number": 304,
      "foundGearAt": "88,67",
      "valid": true
    },
    {
      "id": 752,
      "line": 88,
      "foundAt": 68,
      "length": 3,
      "number": 863,
      "foundGearAt": "88,67",
      "valid": true
    }
  ],
  [
    {
      "id": 754,
      "line": 88,
      "foundAt": 109,
      "length": 3,
      "number": 811,
      "foundGearAt": "89,111",
      "valid": true
    },
    {
      "id": 772,
      "line": 90,
      "foundAt": 108,
      "length": 3,
      "number": 800,
      "foundGearAt": "89,111",
      "valid": true
    }
  ],
  [
    {
      "id": 757,
      "line": 89,
      "foundAt": 1,
      "length": 3,
      "number": 800,
      "foundGearAt": "90,4",
      "valid": true
    },
    {
      "id": 773,
      "line": 91,
      "foundAt": 3,
      "length": 3,
      "number": 408,
      "foundGearAt": "90,4",
      "valid": true
    }
  ],
  [
    {
      "id": 759,
      "line": 89,
      "foundAt": 58,
      "length": 3,
      "number": 255,
      "foundGearAt": "90,59",
      "valid": true
    },
    {
      "id": 775,
      "line": 91,
      "foundAt": 56,
      "length": 3,
      "number": 557,
      "foundGearAt": "90,59",
      "valid": true
    }
  ],
  [
    {
      "id": 763,
      "line": 89,
      "foundAt": 118,
      "length": 3,
      "number": 181,
      "foundGearAt": "90,121",
      "valid": true
    },
    {
      "id": 779,
      "line": 91,
      "foundAt": 122,
      "length": 3,
      "number": 642,
      "foundGearAt": "90,121",
      "valid": true
    }
  ],
  [
    {
      "id": 768,
      "line": 90,
      "foundAt": 64,
      "length": 3,
      "number": 903,
      "foundGearAt": "91,66",
      "valid": true
    },
    {
      "id": 786,
      "line": 92,
      "foundAt": 64,
      "length": 3,
      "number": 508,
      "foundGearAt": "91,66",
      "valid": true
    }
  ],
  [
    {
      "id": 770,
      "line": 90,
      "foundAt": 90,
      "length": 3,
      "number": 712,
      "foundGearAt": "91,93",
      "valid": true
    },
    {
      "id": 771,
      "line": 90,
      "foundAt": 94,
      "length": 3,
      "number": 826,
      "foundGearAt": "91,93",
      "valid": true
    }
  ],
  [
    {
      "id": 778,
      "line": 91,
      "foundAt": 117,
      "length": 3,
      "number": 310,
      "foundGearAt": "92,120",
      "valid": true
    },
    {
      "id": 794,
      "line": 93,
      "foundAt": 120,
      "length": 3,
      "number": 218,
      "foundGearAt": "92,120",
      "valid": true
    }
  ],
  [
    {
      "id": 780,
      "line": 91,
      "foundAt": 128,
      "length": 2,
      "number": 97,
      "foundGearAt": "91,130",
      "valid": true
    },
    {
      "id": 781,
      "line": 91,
      "foundAt": 131,
      "length": 3,
      "number": 475,
      "foundGearAt": "91,130",
      "valid": true
    }
  ],
  [
    {
      "id": 784,
      "line": 92,
      "foundAt": 28,
      "length": 3,
      "number": 915,
      "foundGearAt": "93,27",
      "valid": true
    },
    {
      "id": 797,
      "line": 94,
      "foundAt": 27,
      "length": 2,
      "number": 59,
      "foundGearAt": "93,27",
      "valid": true
    }
  ],
  [
    {
      "id": 785,
      "line": 92,
      "foundAt": 32,
      "length": 3,
      "number": 624,
      "foundGearAt": "93,34",
      "valid": true
    },
    {
      "id": 798,
      "line": 94,
      "foundAt": 34,
      "length": 3,
      "number": 595,
      "foundGearAt": "93,34",
      "valid": true
    }
  ],
  [
    {
      "id": 796,
      "line": 93,
      "foundAt": 133,
      "length": 3,
      "number": 505,
      "foundGearAt": "93,136",
      "valid": true
    },
    {
      "id": 805,
      "line": 94,
      "foundAt": 137,
      "length": 3,
      "number": 690,
      "foundGearAt": "93,136",
      "valid": true
    }
  ],
  [
    {
      "id": 801,
      "line": 94,
      "foundAt": 78,
      "length": 3,
      "number": 808,
      "foundGearAt": "94,77",
      "valid": true
    },
    {
      "id": 809,
      "line": 95,
      "foundAt": 74,
      "length": 3,
      "number": 795,
      "foundGearAt": "94,77",
      "valid": true
    }
  ],
  [
    {
      "id": 811,
      "line": 95,
      "foundAt": 129,
      "length": 3,
      "number": 621,
      "foundGearAt": "95,132",
      "valid": true
    },
    {
      "id": 812,
      "line": 95,
      "foundAt": 133,
      "length": 2,
      "number": 80,
      "foundGearAt": "95,132",
      "valid": true
    }
  ],
  [
    {
      "id": 815,
      "line": 96,
      "foundAt": 56,
      "length": 3,
      "number": 898,
      "foundGearAt": "97,58",
      "valid": true
    },
    {
      "id": 833,
      "line": 98,
      "foundAt": 56,
      "length": 3,
      "number": 734,
      "foundGearAt": "97,58",
      "valid": true
    }
  ],
  [
    {
      "id": 816,
      "line": 96,
      "foundAt": 68,
      "length": 3,
      "number": 729,
      "foundGearAt": "97,69",
      "valid": true
    },
    {
      "id": 836,
      "line": 98,
      "foundAt": 69,
      "length": 3,
      "number": 435,
      "foundGearAt": "97,69",
      "valid": true
    }
  ],
  [
    {
      "id": 824,
      "line": 97,
      "foundAt": 33,
      "length": 3,
      "number": 876,
      "foundGearAt": "98,36",
      "valid": true
    },
    {
      "id": 831,
      "line": 98,
      "foundAt": 37,
      "length": 3,
      "number": 271,
      "foundGearAt": "98,36",
      "valid": true
    }
  ],
  [
    {
      "id": 825,
      "line": 97,
      "foundAt": 74,
      "length": 3,
      "number": 676,
      "foundGearAt": "97,77",
      "valid": true
    },
    {
      "id": 826,
      "line": 97,
      "foundAt": 78,
      "length": 3,
      "number": 498,
      "foundGearAt": "97,77",
      "valid": true
    }
  ],
  [
    {
      "id": 830,
      "line": 97,
      "foundAt": 135,
      "length": 3,
      "number": 323,
      "foundGearAt": "98,136",
      "valid": true
    },
    {
      "id": 847,
      "line": 99,
      "foundAt": 137,
      "length": 3,
      "number": 757,
      "foundGearAt": "98,136",
      "valid": true
    }
  ],
  [
    {
      "id": 835,
      "line": 98,
      "foundAt": 64,
      "length": 3,
      "number": 692,
      "foundGearAt": "99,63",
      "valid": true
    },
    {
      "id": 852,
      "line": 100,
      "foundAt": 64,
      "length": 3,
      "number": 287,
      "foundGearAt": "99,63",
      "valid": true
    }
  ],
  [
    {
      "id": 840,
      "line": 99,
      "foundAt": 77,
      "length": 3,
      "number": 523,
      "foundGearAt": "100,80",
      "valid": true
    },
    {
      "id": 841,
      "line": 99,
      "foundAt": 81,
      "length": 3,
      "number": 659,
      "foundGearAt": "100,80",
      "valid": true
    }
  ],
  [
    {
      "id": 845,
      "line": 99,
      "foundAt": 128,
      "length": 3,
      "number": 395,
      "foundGearAt": "100,131",
      "valid": true
    },
    {
      "id": 846,
      "line": 99,
      "foundAt": 132,
      "length": 3,
      "number": 408,
      "foundGearAt": "100,131",
      "valid": true
    }
  ],
  [
    {
      "id": 850,
      "line": 100,
      "foundAt": 18,
      "length": 3,
      "number": 565,
      "foundGearAt": "100,21",
      "valid": true
    },
    {
      "id": 854,
      "line": 101,
      "foundAt": 22,
      "length": 3,
      "number": 982,
      "foundGearAt": "100,21",
      "valid": true
    }
  ],
  [
    {
      "id": 853,
      "line": 100,
      "foundAt": 70,
      "length": 3,
      "number": 448,
      "foundGearAt": "101,73",
      "valid": true
    },
    {
      "id": 857,
      "line": 101,
      "foundAt": 74,
      "length": 3,
      "number": 103,
      "foundGearAt": "101,73",
      "valid": true
    }
  ],
  [
    {
      "id": 855,
      "line": 101,
      "foundAt": 53,
      "length": 3,
      "number": 403,
      "foundGearAt": "101,56",
      "valid": true
    },
    {
      "id": 856,
      "line": 101,
      "foundAt": 57,
      "length": 3,
      "number": 317,
      "foundGearAt": "101,56",
      "valid": true
    }
  ],
  [
    {
      "id": 861,
      "line": 101,
      "foundAt": 133,
      "length": 3,
      "number": 105,
      "foundGearAt": "102,136",
      "valid": true
    },
    {
      "id": 877,
      "line": 103,
      "foundAt": 137,
      "length": 3,
      "number": 884,
      "foundGearAt": "102,136",
      "valid": true
    }
  ],
  [
    {
      "id": 866,
      "line": 102,
      "foundAt": 89,
      "length": 3,
      "number": 271,
      "foundGearAt": "103,92",
      "valid": true
    },
    {
      "id": 881,
      "line": 104,
      "foundAt": 92,
      "length": 3,
      "number": 417,
      "foundGearAt": "103,92",
      "valid": true
    }
  ],
  [
    {
      "id": 868,
      "line": 103,
      "foundAt": 7,
      "length": 3,
      "number": 348,
      "foundGearAt": "104,8",
      "valid": true
    },
    {
      "id": 886,
      "line": 105,
      "foundAt": 7,
      "length": 3,
      "number": 446,
      "foundGearAt": "104,8",
      "valid": true
    }
  ],
  [
    {
      "id": 873,
      "line": 103,
      "foundAt": 66,
      "length": 3,
      "number": 560,
      "foundGearAt": "104,68",
      "valid": true
    },
    {
      "id": 894,
      "line": 105,
      "foundAt": 69,
      "length": 3,
      "number": 849,
      "foundGearAt": "104,68",
      "valid": true
    }
  ],
  [
    {
      "id": 880,
      "line": 104,
      "foundAt": 87,
      "length": 3,
      "number": 889,
      "foundGearAt": "105,88",
      "valid": true
    },
    {
      "id": 901,
      "line": 106,
      "foundAt": 87,
      "length": 3,
      "number": 506,
      "foundGearAt": "105,88",
      "valid": true
    }
  ],
  [
    {
      "id": 882,
      "line": 104,
      "foundAt": 96,
      "length": 3,
      "number": 404,
      "foundGearAt": "105,97",
      "valid": true
    },
    {
      "id": 902,
      "line": 106,
      "foundAt": 94,
      "length": 3,
      "number": 129,
      "foundGearAt": "105,97",
      "valid": true
    }
  ],
  [
    {
      "id": 888,
      "line": 105,
      "foundAt": 19,
      "length": 3,
      "number": 805,
      "foundGearAt": "106,21",
      "valid": true
    },
    {
      "id": 906,
      "line": 107,
      "foundAt": 18,
      "length": 3,
      "number": 495,
      "foundGearAt": "106,21",
      "valid": true
    }
  ],
  [
    {
      "id": 889,
      "line": 105,
      "foundAt": 27,
      "length": 3,
      "number": 615,
      "foundGearAt": "106,26",
      "valid": true
    },
    {
      "id": 907,
      "line": 107,
      "foundAt": 25,
      "length": 3,
      "number": 732,
      "foundGearAt": "106,26",
      "valid": true
    }
  ],
  [
    {
      "id": 897,
      "line": 105,
      "foundAt": 105,
      "length": 3,
      "number": 980,
      "foundGearAt": "106,107",
      "valid": true
    },
    {
      "id": 913,
      "line": 107,
      "foundAt": 104,
      "length": 3,
      "number": 231,
      "foundGearAt": "106,107",
      "valid": true
    }
  ],
  [
    {
      "id": 898,
      "line": 105,
      "foundAt": 130,
      "length": 3,
      "number": 838,
      "foundGearAt": "106,129",
      "valid": true
    },
    {
      "id": 915,
      "line": 107,
      "foundAt": 127,
      "length": 3,
      "number": 212,
      "foundGearAt": "106,129",
      "valid": true
    }
  ],
  [
    {
      "id": 899,
      "line": 106,
      "foundAt": 3,
      "length": 3,
      "number": 453,
      "foundGearAt": "107,6",
      "valid": true
    },
    {
      "id": 905,
      "line": 107,
      "foundAt": 7,
      "length": 3,
      "number": 188,
      "foundGearAt": "107,6",
      "valid": true
    }
  ],
  [
    {
      "id": 904,
      "line": 106,
      "foundAt": 114,
      "length": 3,
      "number": 822,
      "foundGearAt": "107,117",
      "valid": true
    },
    {
      "id": 920,
      "line": 108,
      "foundAt": 115,
      "length": 3,
      "number": 317,
      "foundGearAt": "107,117",
      "valid": true
    }
  ],
  [
    {
      "id": 908,
      "line": 107,
      "foundAt": 40,
      "length": 3,
      "number": 635,
      "foundGearAt": "107,43",
      "valid": true
    },
    {
      "id": 916,
      "line": 108,
      "foundAt": 44,
      "length": 3,
      "number": 575,
      "foundGearAt": "107,43",
      "valid": true
    }
  ],
  [
    {
      "id": 909,
      "line": 107,
      "foundAt": 62,
      "length": 3,
      "number": 219,
      "foundGearAt": "108,63",
      "valid": true
    },
    {
      "id": 927,
      "line": 109,
      "foundAt": 61,
      "length": 3,
      "number": 245,
      "foundGearAt": "108,63",
      "valid": true
    }
  ],
  [
    {
      "id": 911,
      "line": 107,
      "foundAt": 79,
      "length": 3,
      "number": 475,
      "foundGearAt": "108,79",
      "valid": true
    },
    {
      "id": 928,
      "line": 109,
      "foundAt": 79,
      "length": 3,
      "number": 468,
      "foundGearAt": "108,79",
      "valid": true
    }
  ],
  [
    {
      "id": 917,
      "line": 108,
      "foundAt": 57,
      "length": 3,
      "number": 591,
      "foundGearAt": "109,59",
      "valid": true
    },
    {
      "id": 935,
      "line": 110,
      "foundAt": 57,
      "length": 3,
      "number": 416,
      "foundGearAt": "109,59",
      "valid": true
    }
  ],
  [
    {
      "id": 921,
      "line": 108,
      "foundAt": 131,
      "length": 3,
      "number": 165,
      "foundGearAt": "109,131",
      "valid": true
    },
    {
      "id": 940,
      "line": 110,
      "foundAt": 129,
      "length": 3,
      "number": 386,
      "foundGearAt": "109,131",
      "valid": true
    }
  ],
  [
    {
      "id": 922,
      "line": 108,
      "foundAt": 137,
      "length": 3,
      "number": 762,
      "foundGearAt": "109,136",
      "valid": true
    },
    {
      "id": 941,
      "line": 110,
      "foundAt": 136,
      "length": 3,
      "number": 921,
      "foundGearAt": "109,136",
      "valid": true
    }
  ],
  [
    {
      "id": 929,
      "line": 109,
      "foundAt": 92,
      "length": 2,
      "number": 32,
      "foundGearAt": "110,94",
      "valid": true
    },
    {
      "id": 946,
      "line": 111,
      "foundAt": 95,
      "length": 3,
      "number": 433,
      "foundGearAt": "110,94",
      "valid": true
    }
  ],
  [
    {
      "id": 932,
      "line": 110,
      "foundAt": 38,
      "length": 3,
      "number": 516,
      "foundGearAt": "109,41",
      "valid": true
    },
    {
      "id": 933,
      "line": 110,
      "foundAt": 42,
      "length": 3,
      "number": 552,
      "foundGearAt": "109,41",
      "valid": true
    }
  ],
  [
    {
      "id": 934,
      "line": 110,
      "foundAt": 48,
      "length": 3,
      "number": 366,
      "foundGearAt": "111,51",
      "valid": true
    },
    {
      "id": 953,
      "line": 112,
      "foundAt": 50,
      "length": 3,
      "number": 457,
      "foundGearAt": "111,51",
      "valid": true
    }
  ],
  [
    {
      "id": 939,
      "line": 110,
      "foundAt": 125,
      "length": 3,
      "number": 396,
      "foundGearAt": "111,124",
      "valid": true
    },
    {
      "id": 949,
      "line": 111,
      "foundAt": 121,
      "length": 3,
      "number": 457,
      "foundGearAt": "111,124",
      "valid": true
    }
  ],
  [
    {
      "id": 943,
      "line": 111,
      "foundAt": 32,
      "length": 3,
      "number": 468,
      "foundGearAt": "112,32",
      "valid": true
    },
    {
      "id": 961,
      "line": 113,
      "foundAt": 32,
      "length": 3,
      "number": 358,
      "foundGearAt": "112,32",
      "valid": true
    }
  ],
  [
    {
      "id": 944,
      "line": 111,
      "foundAt": 81,
      "length": 3,
      "number": 403,
      "foundGearAt": "112,80",
      "valid": true
    },
    {
      "id": 955,
      "line": 112,
      "foundAt": 78,
      "length": 2,
      "number": 34,
      "foundGearAt": "112,80",
      "valid": true
    }
  ],
  [
    {
      "id": 945,
      "line": 111,
      "foundAt": 85,
      "length": 3,
      "number": 221,
      "foundGearAt": "112,87",
      "valid": true
    },
    {
      "id": 964,
      "line": 113,
      "foundAt": 86,
      "length": 3,
      "number": 161,
      "foundGearAt": "112,87",
      "valid": true
    }
  ],
  [
    {
      "id": 947,
      "line": 111,
      "foundAt": 103,
      "length": 3,
      "number": 411,
      "foundGearAt": "112,102",
      "valid": true
    },
    {
      "id": 956,
      "line": 112,
      "foundAt": 100,
      "length": 2,
      "number": 12,
      "foundGearAt": "112,102",
      "valid": true
    }
  ],
  [
    {
      "id": 951,
      "line": 112,
      "foundAt": 16,
      "length": 3,
      "number": 287,
      "foundGearAt": "112,15",
      "valid": true
    },
    {
      "id": 958,
      "line": 113,
      "foundAt": 12,
      "length": 3,
      "number": 908,
      "foundGearAt": "112,15",
      "valid": true
    }
  ],
  [
    {
      "id": 957,
      "line": 112,
      "foundAt": 112,
      "length": 3,
      "number": 693,
      "foundGearAt": "113,111",
      "valid": true
    },
    {
      "id": 973,
      "line": 114,
      "foundAt": 111,
      "length": 3,
      "number": 493,
      "foundGearAt": "113,111",
      "valid": true
    }
  ],
  [
    {
      "id": 960,
      "line": 113,
      "foundAt": 27,
      "length": 3,
      "number": 176,
      "foundGearAt": "114,27",
      "valid": true
    },
    {
      "id": 977,
      "line": 115,
      "foundAt": 27,
      "length": 3,
      "number": 504,
      "foundGearAt": "114,27",
      "valid": true
    }
  ],
  [
    {
      "id": 962,
      "line": 113,
      "foundAt": 37,
      "length": 3,
      "number": 778,
      "foundGearAt": "114,40",
      "valid": true
    },
    {
      "id": 968,
      "line": 114,
      "foundAt": 41,
      "length": 3,
      "number": 799,
      "foundGearAt": "114,40",
      "valid": true
    }
  ],
  [
    {
      "id": 963,
      "line": 113,
      "foundAt": 55,
      "length": 2,
      "number": 72,
      "foundGearAt": "114,55",
      "valid": true
    },
    {
      "id": 978,
      "line": 115,
      "foundAt": 53,
      "length": 3,
      "number": 519,
      "foundGearAt": "114,55",
      "valid": true
    }
  ],
  [
    {
      "id": 966,
      "line": 113,
      "foundAt": 128,
      "length": 3,
      "number": 571,
      "foundGearAt": "113,131",
      "valid": true
    },
    {
      "id": 967,
      "line": 113,
      "foundAt": 132,
      "length": 3,
      "number": 602,
      "foundGearAt": "113,131",
      "valid": true
    }
  ],
  [
    {
      "id": 974,
      "line": 114,
      "foundAt": 121,
      "length": 3,
      "number": 117,
      "foundGearAt": "115,121",
      "valid": true
    },
    {
      "id": 989,
      "line": 116,
      "foundAt": 122,
      "length": 3,
      "number": 845,
      "foundGearAt": "115,121",
      "valid": true
    }
  ],
  [
    {
      "id": 979,
      "line": 115,
      "foundAt": 84,
      "length": 3,
      "number": 744,
      "foundGearAt": "116,84",
      "valid": true
    },
    {
      "id": 995,
      "line": 117,
      "foundAt": 83,
      "length": 3,
      "number": 234,
      "foundGearAt": "116,84",
      "valid": true
    }
  ],
  [
    {
      "id": 985,
      "line": 116,
      "foundAt": 59,
      "length": 2,
      "number": 28,
      "foundGearAt": "117,61",
      "valid": true
    },
    {
      "id": 1001,
      "line": 118,
      "foundAt": 62,
      "length": 3,
      "number": 922,
      "foundGearAt": "117,61",
      "valid": true
    }
  ],
  [
    {
      "id": 991,
      "line": 117,
      "foundAt": 37,
      "length": 3,
      "number": 992,
      "foundGearAt": "118,36",
      "valid": true
    },
    {
      "id": 1005,
      "line": 119,
      "foundAt": 33,
      "length": 3,
      "number": 258,
      "foundGearAt": "118,36",
      "valid": true
    }
  ],
  [
    {
      "id": 994,
      "line": 117,
      "foundAt": 80,
      "length": 1,
      "number": 3,
      "foundGearAt": "118,81",
      "valid": true
    },
    {
      "id": 1010,
      "line": 119,
      "foundAt": 81,
      "length": 3,
      "number": 566,
      "foundGearAt": "118,81",
      "valid": true
    }
  ],
  [
    {
      "id": 998,
      "line": 118,
      "foundAt": 6,
      "length": 3,
      "number": 914,
      "foundGearAt": "118,9",
      "valid": true
    },
    {
